iter,rot_x,rot_y,rot_z,rot_w,mean_x,mean_y,mean_z,mean_w,roll,pitch,yaw,mean_roll,mean_pitch,mean_yaw
1844,-0.0444094,-0.999013,-0.000334772,-0.276695,-0.0175495,0.00879156,0.0134214,0.0027072,-2.31826,0.000334772,-1.61522,0.0520881,-0.0176539,0.0528265
1845,0.426916,-0.120058,-0.896286,-0.189854,-0.0173086,0.00872173,0.0129284,0.00260284,2.5173,1.11132,-0.274141,0.0534242,-0.017042,0.0526493
1846,0.0591957,-0.941382,-0.332108,-0.249208,-0.0172672,0.00820704,0.0127415,0.00246643,2.12429,0.338537,-1.508,0.054546,-0.0168494,0.0518039
1847,-0.853597,-0.219573,0.472398,-0.118244,-0.01772,0.00808372,0.0129903,0.00240107,-1.83833,-0.492009,-2.88982,0.0535212,-0.0171067,0.0502113
1848,-0.00193264,-0.466094,0.884733,-0.176075,-0.0177114,0.00782713,0.0134621,0.00230449,-1.54819,-1.08592,-1.57494,0.0526545,-0.017685,0.0493318
1849,0.770943,-0.432285,-0.467735,0.147436,-0.0172849,0.0075891,0.0132018,0.00238299,2.6974,0.486726,-0.511038,0.0540848,-0.0174122,0.0490288
1850,0.0500541,0.668787,-0.741767,-0.274112,-0.0172485,0.00794651,0.0127937,0.00223353,-1.58404,0.835702,1.49609,0.0531994,-0.0169511,0.049811
1851,-0.0240412,0.12245,-0.992183,-0.530705,-0.0172522,0.00800837,0.0122508,0.00194561,0.224559,1.44568,1.76466,0.0532919,-0.0161609,0.0507374
1852,-0.0123528,0.670006,-0.742253,0.686758,-0.0172495,0.00836582,0.0118434,0.00231538,1.27736,0.836426,1.58923,0.0539529,-0.0157005,0.0515681
1853,-0.53193,-0.705445,-0.468399,-0.317311,-0.0175273,0.0079806,0.0115842,0.00214289,-2.63647,0.487478,-2.21687,0.052501,-0.015429,0.0503439
1854,-0.60242,-0.503093,-0.619666,0.368926,-0.0178428,0.00770494,0.0112437,0.00234072,-2.71971,0.668318,-2.4458,0.0510057,-0.0150602,0.0489976
1855,-0.986465,-0.0204374,-0.162692,0.0496014,-0.0183649,0.00768977,0.01115,0.0023662,-1.04276,0.163419,-3.12088,0.0504161,-0.014964,0.0472888
1856,0.105524,0.694614,0.711601,0.0527884,-0.0182982,0.00805988,0.0115274,0.00239337,2.30968,-0.791774,1.42003,0.0516333,-0.0153825,0.0480284
1857,-0.290794,-0.254948,-0.922193,0.56091,-0.0184449,0.00791825,0.0110246,0.00269413,-1.42685,1.17371,-2.42178,0.0508372,-0.0147422,0.0466984
1858,0.296475,0.18826,0.936301,0.75292,-0.0182754,0.00801531,0.0115226,0.00309791,-1.12174,-1.21195,0.565755,0.0502061,-0.0153865,0.0469777
1859,0.550363,0.814854,-0.18197,-0.879885,-0.0179695,0.00844933,0.0114185,0.00262293,0.168684,0.182989,0.976763,0.0502698,-0.0152798,0.0474779
1860,0.738683,0.641695,-0.206339,0.00302683,-0.0175627,0.00878978,0.0113014,0.00262315,-3.05719,0.207832,0.715251,0.0485991,-0.0151599,0.0478369
1861,-0.775491,0.341331,0.531138,0.294404,-0.01797,0.00896847,0.0115807,0.00277994,-0.883098,-0.559943,2.72696,0.0480985,-0.0154526,0.0492765
1862,-0.942921,0.32999,-0.0447882,-0.0883201,-0.0184668,0.00914088,0.0115505,0.00273101,-1.77913,0.0448032,2.80495,0.0471172,-0.0154203,0.0507565
1863,-0.458686,-0.321404,-0.828436,-0.320119,-0.0187031,0.00896345,0.0110996,0.00255772,2.39774,0.97631,-2.53039,0.0483789,-0.0148879,0.049371
1864,0.36007,0.661959,-0.657389,-0.814716,-0.0184999,0.00931377,0.0107409,0.00211926,0.127895,0.717348,1.07261,0.0484216,-0.0144951,0.04992
1865,-0.638117,0.741677,0.206694,0.0749868,-0.0188321,0.00970646,0.010846,0.00215833,2.33939,-0.208194,2.28128,0.04965,-0.014599,0.0511164
1866,-0.268652,-0.846697,-0.459272,-0.148223,-0.018966,0.00924751,0.0105941,0.00207774,2.99515,0.477175,-1.87804,0.0512285,-0.0143354,0.0500825
1867,-0.66665,-0.666711,-0.333278,-0.00734883,-0.0193129,0.00888545,0.0104099,0.0020727,2.39237,0.339778,-2.35615,0.0524824,-0.0141457,0.0487937
1868,0.516078,-0.457171,0.724332,0.583539,-0.0190263,0.00863596,0.0107921,0.00238397,1.99491,-0.810066,-0.724946,0.0535223,-0.0145718,0.0483795
1869,-0.630525,-0.715094,-0.301793,-0.411056,-0.0193534,0.00824873,0.0106248,0.00216276,-0.0664176,0.306573,-2.29343,0.0534581,-0.0144,0.0471265
1870,-0.763536,0.369872,-0.529346,-0.0803165,-0.0197514,0.00844211,0.0103361,0.00211866,-0.87947,0.557829,2.69049,0.0529592,-0.014094,0.0485401
1871,-0.642407,-0.727183,0.241907,0.238154,-0.0200842,0.00804894,0.0104598,0.00224481,2.47672,-0.24433,-2.29437,0.0542546,-0.014217,0.0472879
1872,0.756371,0.456133,-0.468876,0.693463,-0.0196694,0.0082883,0.0102038,0.00261405,1.61376,0.488018,0.542663,0.0550877,-0.0139488,0.0475525
1873,-0.544421,-0.3094,-0.779665,0.147883,-0.0199496,0.00811869,0.00978207,0.00269161,1.63772,0.894131,-2.6248,0.0559327,-0.0134639,0.0461257
1874,-0.870168,0.492748,-0.00282319,0.0642078,-0.0204033,0.00837729,0.00977534,0.00272444,-2.62137,0.0028232,2.62635,0.054504,-0.0134552,0.0475026
1875,0.379573,-0.79176,0.478581,-0.341393,-0.02019,0.00795055,0.0100254,0.00254091,2.61253,-0.499038,-1.12376,0.0558683,-0.0137142,0.0468779
1876,-0.210751,0.971303,-0.110248,0.144565,-0.0202915,0.00846407,0.00996126,0.00261661,2.81411,0.110473,1.78446,0.0573386,-0.013648,0.0478041
1877,-0.987439,0.0626796,-0.145039,-0.076555,-0.0208068,0.00849295,0.00987868,0.00257443,1.79796,0.145553,3.0782,0.0582659,-0.0135632,0.0494186
1878,-0.353617,0.774751,0.524133,-0.464487,-0.020984,0.00890097,0.0101525,0.00232573,-2.05868,-0.551697,1.99898,0.0571387,-0.0138497,0.0504567
1879,-0.107286,0.991987,0.0667256,0.667805,-0.0210299,0.00942416,0.0101826,0.0026799,-0.0149751,-0.0667752,1.67853,0.0571003,-0.0138779,0.0513232
1880,0.674157,-0.728251,-0.123142,-0.891955,-0.0206602,0.00903178,0.0101117,0.00220403,0.395049,0.123456,-0.823951,0.0572801,-0.0138049,0.0508576
1881,0.686349,0.633361,0.357461,-0.715827,-0.0202843,0.0093637,0.0102964,0.0018223,-1.49792,-0.365548,0.745268,0.0564533,-0.0139919,0.0512268
1882,-0.79037,0.382171,-0.478812,0.0663382,-0.0206935,0.00956179,0.0100365,0.00185658,-1.05119,0.499301,2.6912,0.0558647,-0.0137191,0.0526295
1883,0.442614,-0.460102,-0.769675,0.826864,-0.0204474,0.00931237,0.0096224,0.00229472,0.0660511,0.878331,-0.804768,0.0558701,-0.0132454,0.0521742
1884,-0.984881,-0.0263553,0.171217,0.00738863,-0.0209593,0.00929343,0.00970817,0.00229742,-0.477932,-0.172065,-3.11484,0.0555868,-0.0133297,0.0504932
1885,-0.147854,0.831895,0.534873,0.592436,-0.0210267,0.00972983,0.00998677,0.00261049,-1.53267,-0.564358,1.74669,0.0547442,-0.013622,0.051393
1886,0.991999,-0.0821418,-0.0958665,-0.939374,-0.0204895,0.00968111,0.00993065,0.00211103,0.684942,0.096014,-0.0826158,0.0550784,-0.0135639,0.051322
1887,-0.888485,0.451392,-0.0826983,0.227121,-0.0209495,0.0099152,0.00988156,0.00223027,0.896785,0.0827928,2.67153,0.0555244,-0.0135128,0.0527105
1888,-0.0867447,0.98287,0.16261,0.369851,-0.0209844,0.0104305,0.00996245,0.00242499,1.80495,-0.163335,1.65882,0.056451,-0.0135922,0.0535612
1889,0.600556,0.217268,-0.769498,-0.890057,-0.0206553,0.01054,0.00954982,0.00195252,-0.0369621,0.878055,0.347129,0.0564016,-0.0131201,0.0537166
1890,0.415684,0.836321,0.357456,-0.352021,-0.0204245,0.0109769,0.0097339,0.00176524,2.05013,-0.365543,1.10952,0.0574565,-0.0133066,0.0542753
1891,-0.531274,-0.822262,0.204041,-0.267841,-0.0206946,0.0105363,0.00983665,0.00162266,2.34335,-0.205484,-2.14443,0.0586653,-0.0134082,0.0531125
1892,-0.8841,0.0307569,0.466285,0.240682,-0.021151,0.010547,0.0100779,0.00174902,-3.04034,-0.485087,3.10682,0.0570273,-0.0136575,0.0547265
1893,-0.553982,0.412454,-0.723178,0.357102,-0.0214324,0.0107593,0.00969056,0.00193674,-3.03321,0.808392,2.5016,0.0553949,-0.0132233,0.0560191
1894,0.544854,-0.437487,-0.715359,0.646209,-0.0211334,0.0105226,0.00930774,0.0022769,-1.78362,0.797138,-0.676533,0.0544239,-0.0127954,0.0556324
1895,0.845888,-0.459194,0.271321,-0.162188,-0.0206759,0.0102748,0.00944601,0.00219011,2.87251,-0.274765,-0.49734,0.055911,-0.0129337,0.0553406
1896,-0.756439,-0.0319285,0.653284,-0.334456,-0.021064,0.0102525,0.00978558,0.00201255,-2.67611,-0.711914,-3.09941,0.0544701,-0.0133023,0.0536767
1897,0.455495,0.301044,-0.837793,-0.370972,-0.0208128,0.0104058,0.00933878,0.00181594,-1.91886,0.993228,0.58401,0.0534299,-0.0127717,0.0539562
1898,0.671441,0.0540075,-0.739088,-0.889881,-0.020448,0.0104288,0.00894446,0.00134613,-0.42667,0.831715,0.0802625,0.0531769,-0.0123268,0.0539701
1899,0.181176,-0.770045,-0.611724,0.175989,-0.0203419,0.0100178,0.00861762,0.00143809,2.15111,0.658238,-1.33972,0.0542817,-0.0119737,0.0532362
1900,-0.53908,0.605371,0.585593,-0.369755,-0.0206149,0.0103311,0.00892129,0.00124273,-2.63268,-0.625611,2.29834,0.0528675,-0.0122967,0.0544178
1901,0.252992,0.795131,0.551146,0.642109,-0.0204709,0.010744,0.00920652,0.00157985,0.816534,-0.583737,1.26275,0.0532692,-0.0125973,0.0550534
1902,-0.0897547,-0.419866,0.903137,-0.659478,-0.0205074,0.0105176,0.00967652,0.00123229,1.75098,-1.12702,-1.7814,0.0541618,-0.0131832,0.0540879
1903,-0.937269,0.240441,-0.252418,0.176902,-0.0209891,0.0106384,0.00953879,0.0013246,1.49173,0.255178,2.89047,0.0549172,-0.0130422,0.0555784
1904,0.875882,0.36584,-0.314629,0.448549,-0.0205181,0.0108249,0.00936854,0.00155949,2.24319,0.320066,0.395656,0.0560665,-0.0128672,0.055757
1905,-0.334984,-0.66404,-0.668458,0.160427,-0.0206831,0.0104707,0.00901272,0.00164288,2.59151,0.732134,-2.03801,0.0573975,-0.0124761,0.0546579
1906,0.816857,-0.299334,0.493097,-0.275193,-0.0202437,0.0103081,0.0092667,0.00149764,2.64931,-0.515646,-0.351251,0.0587573,-0.0127401,0.0544449
1907,-0.947845,0.310233,-0.0731179,-0.150591,-0.0207301,0.0104654,0.0092235,0.00141789,-0.287626,0.0731833,2.82528,0.0585757,-0.0126951,0.0558979
1908,-0.519447,0.525109,-0.674119,-0.277836,-0.0209915,0.0107351,0.00886535,0.00127153,-2.84969,0.739771,2.35077,0.0570514,-0.0123007,0.0571007
1909,-0.87386,0.391571,0.288167,0.157919,-0.0214383,0.0109346,0.00901166,0.00135358,-2.98747,-0.292312,2.72033,0.0554566,-0.0124474,0.0584958
1910,-0.413424,0.374959,0.829751,0.454117,-0.0216435,0.0111252,0.00944137,0.00159063,-3.03976,-0.978661,2.40495,0.0538361,-0.0129532,0.0597243
1911,0.737179,-0.476412,-0.479165,0.275259,-0.0212464,0.0108701,0.00918569,0.00173384,-2.69223,0.499703,-0.573745,0.0523991,-0.012685,0.0593928
1912,-0.196271,0.311883,0.929627,0.633294,-0.021338,0.0110275,0.00966709,0.00206415,-1.68699,-1.1934,2.13249,0.0514894,-0.0133025,0.0604771
1913,-0.386259,-0.0682642,-0.919861,-0.482743,-0.0215287,0.0109861,0.00918119,0.00181073,-1.85238,1.16773,-2.96667,0.0504942,-0.0126851,0.0588946
1914,-0.505927,-0.732948,-0.45478,0.394455,-0.0217818,0.0105974,0.00893878,0.00201587,0.448577,0.472125,-2.17496,0.0507021,-0.0124318,0.0577275
1915,-0.00778678,0.718324,-0.695665,-0.5649,-0.0217745,0.010967,0.00857084,0.00171983,2.05718,0.769346,1.58164,0.0517499,-0.0120236,0.0585233
1916,0.556943,0.180114,-0.810786,-0.866563,-0.0214725,0.0110553,0.0081432,0.00126665,-0.217493,0.945493,0.312782,0.0516094,-0.0115238,0.058656
1917,-0.62757,-0.509845,0.588399,0.4262,-0.0217886,0.0107835,0.00844589,0.00148832,1.7982,-0.629078,-2.45933,0.0525205,-0.011846,0.0573425
1918,-0.220027,0.255127,-0.94154,-0.50671,-0.021892,0.0109109,0.00795059,0.00122336,-3.04648,1.22717,2.28246,0.0509047,-0.0112,0.0585026
1919,-0.461738,0.142115,0.875558,-0.214735,-0.0221212,0.0109793,0.00840271,0.00111082,-0.354578,-1.06659,2.84301,0.0506934,-0.01175,0.0599537
1920,0.727845,-0.100583,0.678325,0.459093,-0.0217306,0.0109212,0.00875163,0.00134935,2.16216,-0.745481,-0.137324,0.0517932,-0.0121321,0.0598509
1921,-0.141326,0.190657,-0.97143,-0.196972,-0.0217928,0.0110148,0.00824138,0.00124611,-0.529853,1.33119,2.20868,0.0514904,-0.0114328,0.0609695
1922,0.689248,0.716652,0.106522,-0.603132,-0.0214229,0.0113819,0.00829252,0.000931661,1.66441,-0.106724,0.804888,0.0523296,-0.0114824,0.0613566
1923,0.180758,0.57286,0.799474,-0.39928,-0.0213178,0.0116739,0.00870395,0.000723543,-2.75065,-0.926419,1.26515,0.050872,-0.0119582,0.0619826
1924,-0.270151,-0.208936,-0.939874,0.593579,-0.0214471,0.0115592,0.00821092,0.00103168,-2.60793,1.22226,-2.48328,0.04949,-0.0113167,0.0606597
1925,0.136869,0.356587,0.924182,-0.753145,-0.0213648,0.0117385,0.00868675,0.0006399,-0.953864,-1.17889,1.20431,0.0489688,-0.0119232,0.0612538
1926,0.37683,-0.837369,-0.395996,-0.797686,-0.0211581,0.0112976,0.00847664,0.000225401,0.292076,0.407152,-1.14793,0.049095,-0.0117057,0.0606259
1927,-0.247978,0.300821,0.920877,-0.482484,-0.0212758,0.0114478,0.00895012,-2.50972e-05,3.04855,-1.17032,2.2602,0.0506516,-0.0123069,0.0617674
1928,-0.699957,-0.358763,0.617535,0.384328,-0.0216278,0.0112558,0.00926577,0.000174256,2.17155,-0.665605,-2.66795,0.0517516,-0.0126458,0.0603516
1929,-0.853078,-0.146821,-0.500702,0.263008,-0.0220588,0.0111739,0.0090014,0.00031051,-3.01332,0.524409,-2.97116,0.0501627,-0.0123674,0.05878
1930,0.226865,-0.464871,-0.855819,0.492799,-0.0219299,0.0109272,0.00855331,0.000565685,1.10299,1.02713,-1.11678,0.0507082,-0.0118288,0.0581709
1931,-0.860095,-0.420348,0.289039,-0.0423242,-0.0223639,0.0107039,0.00869857,0.000543474,-2.32657,-0.293223,-2.68701,0.0494771,-0.0119745,0.0567493
1932,0.284365,0.745799,-0.602429,0.422426,-0.0222052,0.0110844,0.00838225,0.000761839,2.48482,0.64654,1.20652,0.0507376,-0.0116336,0.0573444
1933,0.895718,0.434807,0.0929112,0.828644,-0.0217303,0.0113036,0.00842598,0.00119013,1.08392,-0.0930454,0.451922,0.0512721,-0.0116757,0.0575485
1934,-0.886804,0.433817,-0.159319,-0.213787,-0.0221776,0.011522,0.00833924,0.00107897,-0.241533,0.160001,2.68663,0.0511207,-0.011587,0.0589079
1935,0.499507,0.465646,-0.730525,-0.716892,-0.021908,0.0117567,0.0079574,0.000707927,1.5294,0.81909,0.750329,0.0518847,-0.0111577,0.0592652
1936,0.55601,0.305203,0.773113,-0.0459043,-0.0216095,0.0119083,0.00835262,0.00068385,2.79604,-0.883735,0.502011,0.0533021,-0.0116084,0.0594939
1937,-0.279884,0.940597,0.192205,0.0735487,-0.0217428,0.0123877,0.00844754,0.000721468,2.63713,-0.193409,1.86001,0.054636,-0.0117023,0.0604235
1938,0.351735,0.639747,-0.683378,0.0905317,-0.0215501,0.0127114,0.00809056,0.000767809,-2.90332,0.75238,1.0681,0.0531098,-0.011308,0.0609434
1939,0.149132,-0.887402,-0.436209,-0.653177,-0.0214621,0.0122472,0.00786142,0.00043055,0.680638,0.451381,-1.4043,0.0534334,-0.0110694,0.0601878
1940,0.929859,-0.0669089,0.361781,0.758493,-0.0209717,0.0122064,0.00804386,0.000821304,1.3906,-0.370178,-0.0718322,0.0541226,-0.0112545,0.0601197
1941,-0.323624,-0.567773,0.756902,0.124159,-0.0211276,0.0119076,0.00842967,0.000884848,-1.37677,-0.85856,-2.08886,0.0533855,-0.011691,0.0590126
1942,-0.93989,0.328259,0.0940912,-0.0127853,-0.0216007,0.0120705,0.00847378,0.000877808,2.45165,-0.0942306,2.80558,0.0546204,-0.0117335,0.0604269
1943,-0.418632,-0.819802,-0.390734,-0.158778,-0.0218051,0.0116424,0.00826832,0.000795639,3.09774,0.401428,-2.04293,0.0561866,-0.0115209,0.0593443
1944,-0.783985,-0.488368,-0.383229,0.0305998,-0.0221971,0.0113852,0.00806693,0.00081097,1.73823,0.39329,-2.58448,0.0570518,-0.0113126,0.0579843
1945,0.971782,0.0796259,0.222035,0.21068,-0.0216861,0.0114203,0.00817694,0.000918872,2.70478,-0.223901,0.0817554,0.0584131,-0.0114219,0.0579966
1946,0.288312,-0.163989,0.94339,-0.779909,-0.0215268,0.0113301,0.00865752,0.000517625,-0.106183,-1.23271,-0.517154,0.0583286,-0.0120495,0.057701
1947,-0.63936,-0.378182,0.669476,-0.414103,-0.0218441,0.0111301,0.00899692,0.000304671,2.35025,-0.733503,-2.60745,0.0595057,-0.0124201,0.0563322
1948,0.0181635,0.0723246,-0.997216,0.315031,-0.0218236,0.0111615,0.00848039,0.000466235,-0.973984,1.49616,1.32475,0.0589752,-0.0116456,0.0569833
1949,-0.991368,-0.0541582,0.119403,-0.0487204,-0.022321,0.011128,0.0085373,0.000440998,0.815947,-0.119688,-3.08702,0.0593636,-0.0117011,0.0553702
1950,-0.915758,0.127505,0.38096,-0.0721813,-0.0227792,0.0111877,0.00872829,0.000403756,-0.0453993,-0.390834,3.00325,0.0593098,-0.0118955,0.0568819
1951,0.979903,0.177341,-0.0913272,0.299135,-0.0222653,0.0112728,0.008677,0.000556873,-2.52263,0.0914546,0.179041,0.0579865,-0.0118425,0.0569445
1952,0.168382,-0.398673,0.901503,-0.761095,-0.0221676,0.0110628,0.00913439,0.000166682,0.974507,-1.12323,-1.17117,0.058456,-0.0124119,0.0563154
1953,0.192648,-0.703892,0.683683,-0.523196,-0.0220576,0.0106967,0.00947978,-0.000101296,-1.06696,-0.752797,-1.30365,0.0578797,-0.012791,0.055619
1954,0.941864,0.257299,0.216076,0.540994,-0.0215643,0.0108229,0.00958551,0.00017562,1.94985,-0.217794,0.266674,0.058848,-0.0128959,0.055727
1955,-0.47788,-0.689826,-0.543848,0.504247,-0.0217977,0.0104645,0.00930243,0.000433457,-1.35202,0.575016,-2.17664,0.0581263,-0.0125952,0.0545851
1956,-0.126263,-0.989005,0.0769863,-0.263221,-0.0218511,0.00995356,0.00933703,0.000298664,-2.23488,-0.0770626,-1.69778,0.056954,-0.0126281,0.0536893
1957,0.868588,0.322482,-0.376246,0.432597,-0.0213961,0.0101133,0.00914,0.000519562,2.28369,0.385741,0.355498,0.0580919,-0.0124246,0.0538435
1958,0.567165,-0.324864,-0.756828,-0.844235,-0.0210955,0.00994218,0.0087488,8.81248e-05,-0.853234,0.858446,-0.520169,0.0576264,-0.0119798,0.0535503
1959,-0.921935,0.206093,0.327965,0.0179551,-0.0215554,0.0100423,0.00891175,9.72453e-05,1.34133,-0.334149,2.92167,0.0582817,-0.0121443,0.0550144
1960,-0.789633,-0.563333,-0.243178,0.0716462,-0.0219473,0.00974977,0.00878314,0.00013375,1.96007,0.245641,-2.52192,0.059252,-0.0120127,0.0536996
1961,-0.313245,0.0643269,-0.947491,-0.276076,-0.0220958,0.0097776,0.00829549,-7.10177e-06,0.699925,1.2453,2.93905,0.0595787,-0.0113716,0.055171
1962,-0.29313,0.697897,-0.653463,0.592398,-0.0222339,0.0101283,0.0079582,0.000294837,0.851996,0.712151,1.96844,0.0599826,-0.0110028,0.0561462
1963,0.165252,-0.863698,0.476149,0.580058,-0.0221384,0.00968317,0.00819671,0.000590183,1.82815,-0.496271,-1.38175,0.0608833,-0.01125,0.0554137
1964,-0.928917,0.339847,-0.147026,0.139507,-0.0226001,0.00985128,0.00811768,0.000660914,2.26589,0.147561,2.79087,0.062006,-0.0111692,0.0568064
1965,0.926872,-0.179675,-0.329582,0.809579,-0.0221169,0.00975483,0.00794582,0.00107258,-1.23446,0.335861,-0.191477,0.0613463,-0.0109926,0.0566801
1966,0.0603789,0.201939,0.977535,-0.676856,-0.022075,0.00985258,0.008439,0.000727751,-0.327604,-1.35843,1.28026,0.0611484,-0.0116779,0.0573025
1967,0.852792,0.512576,-0.10006,0.946295,-0.0216302,0.0101082,0.00838384,0.00120847,-0.339639,0.100228,0.541196,0.0609447,-0.011621,0.0575485
1968,-0.690467,0.137491,-0.710178,0.24566,-0.0219701,0.0101729,0.00801871,0.00133268,0.88424,0.78975,2.94504,0.061363,-0.0112138,0.0590157
1969,0.849987,0.158604,0.502361,0.927256,-0.0215272,0.0102483,0.00826978,0.00180293,-0.587221,-0.526327,0.184474,0.0610336,-0.0114754,0.0590794
1970,0.709292,0.122007,0.694276,0.712409,-0.0211563,0.010305,0.008618,0.00216364,-1.4509,-0.767413,0.170346,0.0602661,-0.0118592,0.0591359
1971,-0.985799,0.11752,-0.119957,-0.0727985,-0.0216457,0.0103594,0.00855277,0.00212561,0.528598,0.120247,3.02294,0.0605038,-0.0117921,0.0606396
1972,-0.375093,0.917841,-0.129897,0.0236663,-0.0218249,0.0108196,0.00848256,0.00213653,-3.03267,0.130265,1.95875,0.0589352,-0.0117201,0.0616021
1973,0.999368,-0.00543885,-0.035115,0.949275,-0.0213073,0.0108113,0.00846047,0.00261658,-0.638892,0.0351222,-0.00544224,0.0585815,-0.0116964,0.0615681
1974,-0.296583,-0.604087,0.739674,0.389135,-0.0214468,0.0104998,0.00883089,0.00281239,2.94446,-0.832586,-2.02719,0.0600435,-0.0121122,0.06051
1975,-0.0675844,-0.965498,0.251489,-0.616668,-0.0214701,0.0100057,0.00895375,0.00249873,1.15989,-0.254218,-1.64068,0.0606003,-0.0122348,0.0596486
1976,-0.877501,0.192847,0.439092,-0.0846977,-0.0219033,0.0100982,0.00917143,0.0024546,1.57647,-0.454588,2.92526,0.0613675,-0.0124587,0.0610989
1977,-0.264734,-0.369005,0.890927,0.38205,-0.0220262,0.00990644,0.00961744,0.00264661,-0.0313638,-1.09938,-2.19312,0.0613206,-0.0130084,0.0599586
1978,0.350957,-0.616792,0.704554,0.733385,-0.0218376,0.00958961,0.00996877,0.00301604,1.40707,-0.781795,-1.05348,0.0620009,-0.0133971,0.0593957
1979,0.416382,0.562127,0.71459,0.758571,-0.0216162,0.00986881,0.0103248,0.00339783,0.478147,-0.796038,0.933257,0.0622112,-0.0137926,0.0598373
1980,-0.445995,-0.344957,0.825889,0.360251,-0.0218305,0.0096896,0.0107367,0.00357805,0.359514,-0.971777,-2.48325,0.0623614,-0.0142764,0.0585529
1981,-0.901474,0.0302663,0.431774,0.203827,-0.0222745,0.00969999,0.0109493,0.00367914,2.47529,-0.446458,3.10803,0.0635794,-0.0144946,0.0600923
1982,0.541757,-0.127047,0.830878,0.459583,-0.02199,0.009631,0.0113629,0.00390916,2.16317,-0.980684,-0.230346,0.0646387,-0.0149821,0.0599457
1983,-0.17988,0.971985,-0.151287,-0.586753,-0.0220696,0.0101163,0.0112809,0.0036113,-0.641774,0.15187,1.75379,0.0642825,-0.0148979,0.0607999
1984,-0.363922,0.301355,-0.881332,0.221529,-0.0222419,0.0102631,0.010831,0.00372114,-0.276337,1.07867,2.44996,0.0641108,-0.0143467,0.0620041
1985,-0.112743,0.688237,-0.716672,-0.041214,-0.0222875,0.0106046,0.0104645,0.0036985,-2.34293,0.799018,1.73317,0.0628982,-0.013937,0.062846
1986,0.419044,0.393628,-0.818205,-0.597376,-0.0220653,0.0107975,0.0100473,0.00339584,1.9707,0.958282,0.754134,0.0638588,-0.0134474,0.0631941
1987,-0.486212,0.608803,0.626863,0.474096,-0.0222989,0.0110985,0.0103577,0.00363273,-1.98708,-0.67752,2.24471,0.0628267,-0.0137816,0.064292
1988,0.0624118,-0.403154,0.913001,0.650672,-0.0222562,0.0108901,0.0108117,0.00395821,1.94933,-1.15058,-1.41721,0.0637756,-0.0143535,0.0635468
1989,-0.871889,0.428987,0.236178,-0.224871,-0.0226834,0.0111003,0.010925,0.00384316,0.00268053,-0.23843,2.68435,0.0637449,-0.0144661,0.0648644
1990,0.554469,-0.768608,0.319071,-0.0740798,-0.0223934,0.0107085,0.0110799,0.003804,3.14058,-0.32475,-0.945856,0.065291,-0.0146221,0.0643565
1991,-0.0894264,-0.658556,-0.7472,-0.669041,-0.0224271,0.0103723,0.010699,0.00346606,-1.20982,0.843838,-1.70576,0.0646506,-0.0141909,0.0634675
1992,0.42781,0.828973,0.360255,-0.311973,-0.022201,0.0107833,0.0108745,0.0033077,2.15909,-0.368541,1.09437,0.065702,-0.0143688,0.063985
1993,0.623518,0.54346,-0.562029,-0.817619,-0.021877,0.0110505,0.0105871,0.0028958,1.09656,0.596837,0.716903,0.0662193,-0.0140621,0.0643126
1994,0.433187,0.880437,-0.192817,0.843488,-0.0216488,0.0114866,0.0104851,0.00331736,-0.0482692,0.194032,1.11356,0.0661618,-0.0139577,0.0648388
1995,0.53047,0.59774,0.601089,-0.199296,-0.0213721,0.0117804,0.0107811,0.0032158,2.38376,-0.644863,0.844953,0.0673235,-0.014274,0.0652298
1996,-0.599069,-0.622632,-0.503435,-0.239704,-0.0216615,0.0114626,0.0105235,0.0030941,3.14047,0.527569,-2.33691,0.0688632,-0.0140025,0.0640264
